EQUIPO,PJ,PG,PP,NP,PF,PC,DP,puntos
FERROCARRIL OESTE NARANJA (C),11,9,1,1,158,67,91,19
VELEZ SARSFIELD AZUL - B,10,6,2,1,176,132,44,15
UNIVERSIDAD DE LA MATANZA,10,6,2,2,180,86,94,14
GEVP CELESTE B,10,5,4,1,102,90,12,14
DEPORTIVO CROVARA B,11,1,8,1,113,236,-123,11
SAN LORENZO ROJO B,8,2,5,1,63,100,-37,9
PINOCHO VERDE,10,0,7,3,31,112,-81,7
