anio,categoria,fase,ronda,nivel,zona,grupo,jornada,fecha,local,ptsL,visitante,ptsV,BP_LOCAL,BP_VISITA,ORP_LOCAL,ORP_VISITA,peso_nivel,peso_anio,peso_ronda,peso_fase,LocalSuma,VisitaSuma
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,2,CENTRO,GEBA-FERROCARRIL OESTE C,1.0,8/12/2024,GEBA,97.0,FERROCARRIL OESTE C,45.0,750,250,-43.5,10.5,0.85,1,4,0.75,1801.5749999999998,664.275
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,2,CENTRO,COPELLO-PINOCHO BLANCO,1.0,8/12/2024,COPELLO,74.0,PINOCHO BLANCO,46.0,750,250,153.0,9.0,0.85,1,4,0.75,2302.6499999999996,660.4499999999999
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,2,CENTRO,ESTRELLA DE BOEDO-ARGENTINOS JUNIORS,1.0,8/12/2024,ESTRELLA DE BOEDO,65.0,ARGENTINOS JUNIORS,59.0,650,350,-12.0,-61.5,0.85,1,4,0.75,1626.8999999999999,735.675
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,2,CENTRO,CIUDAD DE BUENOS AIRES B-VELEZ SARSFIELD AZUL,1.0,8/12/2024,CIUDAD DE BUENOS AIRES B,72.0,VELEZ SARSFIELD AZUL,52.0,750,250,-51.0,52.5,0.85,1,4,0.75,1782.4499999999998,771.375
2024.0,JUVENILES,Playoff,SEMIFINAL,2,CENTRO,GEBA-COPELLO,1.0,15/12/2024,GEBA,67.0,COPELLO,62.0,650,350,9.0,10.5,0.85,1,6,0.75,2520.6749999999997,1378.9125
2024.0,JUVENILES,Playoff,SEMIFINAL,2,CENTRO,CIUDAD DE BUENOS AIRES B-ESTRELLA DE BOEDO,1.0,15/12/2024,CIUDAD DE BUENOS AIRES B,66.0,ESTRELLA DE BOEDO,60.0,650,350,-61.5,52.5,0.85,1,6,0.75,2251.0125,1539.5625
2024.0,JUVENILES,Playoff,FINAL,2,CENTRO,GEBA-CIUDAD DE BUENOS AIRES B,1.0,22/12/2024,GEBA,74.0,CIUDAD DE BUENOS AIRES B,51.0,750,250,52.5,10.5,0.85,1,6,0.75,3069.5625,996.4124999999999
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,2,CENTRO,CIRCULO URQUIZA AZUL-CLUB SOCIAL Y DEPORTIVO ARENAL,1.0,8/12/2024,CIRCULO URQUIZA AZUL,63.0,CLUB SOCIAL Y DEPORTIVO ARENAL,45.0,700,300,-136.5,-21.0,0.85,1,4,0.75,1436.925,711.4499999999999
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,2,CENTRO,COOPERATIVA TORTUGUITAS-YUPANQUI,1.0,8/12/2024,COOPERATIVA TORTUGUITAS,72.0,YUPANQUI,58.0,700,300,-24.0,-7.5,0.85,1,4,0.75,1723.8,745.875
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,2,CENTRO,ARMENIA-HEBRAICA,1.0,8/12/2024,ARMENIA,42.0,HEBRAICA,70.0,250,750,91.5,27.0,0.85,1,4,0.75,870.8249999999999,1981.35
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,2,CENTRO,U.V.V.ADELINA-CLUB TRES DE FEBRERO AZUL,1.0,8/12/2024,U.V.V.ADELINA,76.0,CLUB TRES DE FEBRERO AZUL,42.0,750,250,28.5,75.0,0.85,1,4,0.75,1985.175,828.7499999999999
2024.0,JUVENILES,Playoff,SEMIFINAL,2,CENTRO,CIRCULO URQUIZA AZUL-COOPERATIVA TORTUGUITAS,1.0,15/12/2024,CIRCULO URQUIZA AZUL,51.0,COOPERATIVA TORTUGUITAS,45.0,650,350,-7.5,-21.0,0.85,1,6,0.75,2457.5625,1258.425
2024.0,JUVENILES,Playoff,SEMIFINAL,2,CENTRO,U.V.V.ADELINA-HEBRAICA,1.0,15/12/2024,U.V.V.ADELINA,71.0,HEBRAICA,66.0,650,350,91.5,75.0,0.85,1,6,0.75,2836.2374999999997,1625.625
2024.0,JUVENILES,Playoff,FINAL,2,CENTRO,CIRCULO URQUIZA AZUL-U.V.V.ADELINA,1.0,22/12/2024,CIRCULO URQUIZA AZUL,51.0,U.V.V.ADELINA,48.0,650,350,75.0,-21.0,0.85,1,6,0.75,2773.125,1258.425
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,2,SUR,VILLEGAS BASQUET-GUILLON BASQUET,1.0,8/12/2024,VILLEGAS BASQUET,69.0,GUILLON BASQUET,40.0,750,250,-34.5,19.5,0.85,1,4,0.75,1824.5249999999999,687.2249999999999
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,2,SUR,G.E DE LOMAS DE ZAMORA B-JUVENTUD UNIDA,1.0,8/12/2024,G.E DE LOMAS DE ZAMORA B,88.0,JUVENTUD UNIDA,58.0,750,250,-48.0,-22.5,0.85,1,4,0.75,1790.1,580.125
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,2,SUR,LUZ Y ARTE-CLUB SOCIAL EZEIZA,1.0,8/12/2024,LUZ Y ARTE,61.0,CLUB SOCIAL EZEIZA,69.0,350,650,-49.5,-93.0,0.85,1,4,0.75,766.275,1420.35
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,2,SUR,COUNTRY BANFIELD-COLON FC,1.0,8/12/2024,COUNTRY BANFIELD A,66.0,COLON FC,55.0,700,300,-42.0,21.0,0.85,1,4,0.75,1677.8999999999999,818.55
2024.0,JUVENILES,Playoff,SEMIFINAL,2,SUR,VILLEGAS BASQUET-G.E DE LOMAS DE ZAMORA B,1.0,15/12/2024,VILLEGAS BASQUET,53.0,G.E DE LOMAS DE ZAMORA B,61.0,350,650,-22.5,19.5,0.85,1,6,0.75,1252.6875,2560.8374999999996
2024.0,JUVENILES,Playoff,SEMIFINAL,2,SUR,COUNTRY BANFIELD-CLUB SOCIAL EZEIZA,1.0,15/12/2024,COUNTRY BANFIELD A,77.0,CLUB SOCIAL EZEIZA,69.0,650,350,-49.5,21.0,0.85,1,6,0.75,2296.9125,1419.0749999999998
2024.0,JUVENILES,Playoff,FINAL,2,SUR,G.E DE LOMAS DE ZAMORA B-COUNTRY BANFIELD,1.0,22/12/2024,G.E DE LOMAS DE ZAMORA B,69.0,COUNTRY BANFIELD A,40.0,750,250,21.0,-22.5,0.85,1,6,0.75,2949.075,870.1874999999999
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,2,OESTE,UNITARIOS DE MARCOS PAZ-EL PALOMAR,1.0,8/12/2024,UNITARIOS DE MARCOS PAZ,76.0,EL PALOMAR,44.0,750,250,-1.5,43.5,0.85,1,4,0.75,1908.675,748.425
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,2,OESTE,SITAS-CLUB PORTUGUES DEL GRAN BUENOS AIRES,1.0,8/12/2024,SITAS,76.0,CLUB PORTUGUES DEL GRAN BUENOS AIRES,70.0,650,350,-10.5,-37.5,0.85,1,4,0.75,1630.725,796.875
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,2,OESTE,MORON B-Club GEI BLANCO,1.0,8/12/2024,MORON B,54.0,CLUB GEI BLANCO,39.0,700,300,-33.0,12.0,0.85,1,4,0.75,1700.85,795.5999999999999
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,2,OESTE,CLUB CEPA-CIUDADELA NORTE,1.0,8/12/2024,CLUB CEPA,71.0,CIUDADELA NORTE,56.0,700,300,-52.5,-135.0,0.85,1,4,0.75,1651.1249999999998,420.74999999999994
2024.0,JUVENILES,Playoff,SEMIFINAL,2,OESTE,UNITARIOS DE MARCOS PAZ-SITAS,1.0,15/12/2024,UNITARIOS DE MARCOS PAZ,91.0,SITAS,53.0,750,250,-37.5,43.5,0.85,1,6,0.75,2725.3125,1122.6374999999998
2024.0,JUVENILES,Playoff,SEMIFINAL,2,OESTE,CLUB CEPA-MORON B,1.0,15/12/2024,CLUB CEPA,53.0,MORON B,45.0,650,350,12.0,-135.0,0.85,1,6,0.75,2532.1499999999996,822.3749999999999
2024.0,JUVENILES,Playoff,FINAL,2,OESTE,UNITARIOS DE MARCOS PAZ-CLUB CEPA,1.0,22/12/2024,UNITARIOS DE MARCOS PAZ,59.0,CLUB CEPA,64.0,350,650,-135.0,43.5,0.85,1,6,0.75,822.3749999999999,2652.6375
2024.0,JUVENILES,Playoff,SEMIFINAL,1,SUR,RACING CLUB-LANUS B,1.0,8/12/2024,RACING CLUB,85.0,LANUS B,76.0,650,350,-13.5,106.5,1.0,1,6,0.75,2864.25,2054.25
2024.0,JUVENILES,Playoff,SEMIFINAL,1,SUR,CAÑUELAS FC-MONTE GRANDE,1.0,8/12/2024,CAÑUELAS FC,79.0,MONTE GRANDE,67.0,700,300,90.0,100.5,1.0,1,6,0.75,3555.0,1802.25
2024.0,JUVENILES,Playoff,FINAL,1,SUR,RACING CLUB-CAÑUELAS FC,1.0,14/12/2024,RACING CLUB,78.0,CAÑUELAS FC,80.0,350,650,100.5,106.5,1.0,1,6,0.75,2027.25,3404.25
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,INTERCONFERENCIA A,INTERCONFERENCIA,PINOCHO-WILDE SPORTING,1.0,1/12/2024,PINOCHO BLANCO,77.0,WILDE SPORTING,55.0,750,250,133.5,153.0,2.0,1,4,1.0,7068.0,3224.0
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,INTERCONFERENCIA A,INTERCONFERENCIA,BOCA JUNIORS AZUL-ESTUDIANTIL PORTEÑO A,1.0,1/12/2024,BOCA JUNIORS AZUL,64.0,ESTUDIANTIL PORTEÑO A,73.0,350,650,136.5,150.0,2.0,1,4,1.0,3892.0,6400.0
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,INTERCONFERENCIA A,INTERCONFERENCIA,LANUS A-GEVP BLANCO,1.0,1/12/2024,LANUS A,90.0,GEVP BLANCO,59.0,750,250,147.0,151.5,2.0,1,4,1.0,7176.0,3212.0
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,INTERCONFERENCIA A,INTERCONFERENCIA,CLUB TRES DE FEBRERO BLANCO-FERROCARRIL OESTE A,1.0,1/12/2024,CLUB TRES DE FEBRERO BLANCO,64.0,FERROCARRIL OESTE A,80.0,300,700,154.5,141.0,2.0,1,4,1.0,3636.0,6728.0
2024.0,JUVENILES,Playoff,SEMIFINAL,INTERCONFERENCIA A,INTERCONFERENCIA,PINOCHO-ESTUDIANTIL PORTEÑO A,1.0,8/12/2024,PINOCHO BLANCO,82.0,ESTUDIANTIL PORTEÑO A,68.0,700,300,136.5,153.0,2.0,1,6,1.0,10038.0,5436.0
2024.0,JUVENILES,Playoff,SEMIFINAL,INTERCONFERENCIA A,INTERCONFERENCIA,LANUS A-FERROCARRIL OESTE A,1.0,8/12/2024,LANUS A,54.0,FERROCARRIL OESTE A,79.0,250,750,154.5,151.5,2.0,1,6,1.0,4854.0,10818.0
2024.0,JUVENILES,Playoff,FINAL,INTERCONFERENCIA A,INTERCONFERENCIA,PINOCHO-FERROCARRIL OESTE A,1.0,15/12/2024,PINOCHO BLANCO,51.0,FERROCARRIL OESTE A,62.0,300,700,154.5,153.0,2.0,1,6,1.0,5454.0,10236.0
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,1,SUR,RACING CLUB-TEMPERLEY,1.0,1/12/2024,RACING CLUB,74.0,TEMPERLEY,57.0,700,300,87.0,106.5,1.0,1,4,0.75,2361.0,1219.5
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,1,SUR,MONTE GRANDE-CLUB  SOCIAL  ALEJANDRO  KORN,1.0,1/12/2024,MONTE GRANDE,66.0,CLUB SOCIAL ALEJANDRO KORN,50.0,700,300,25.5,90.0,1.0,1,4,0.75,2176.5,1170.0
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,1,SUR,LANUS B-DEFENSORES DE BANFIELD,1.0,1/12/2024,LANUS B,82.0,DEFENSORES DE BANFIELD,65.0,700,300,37.5,-13.5,1.0,1,4,0.75,2212.5,859.5
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,1,SUR,CAÑUELAS FC-CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL,1.0,1/12/2024,CAÑUELAS FC,79.0,CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL,56.0,750,250,115.5,100.5,1.0,1,4,0.75,2596.5,1051.5
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,1,OESTE,A.F.A.L.P. A-DEFENSORES DE HURLINGHAM VERDE,1.0,1/12/2024,A.F.A.L.P. A,62.0,DEFENSORES DE HURLINGHAM VERDE,58.0,650,350,55.5,112.5,1.0,1,4,0.75,2116.5,1387.5
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,1,OESTE,PORTEÑO ATLETICO CLUB-NOLTING,1.0,1/12/2024,PORTEÑO ATLETICO CLUB,97.0,NOLTING,79.0,700,300,61.5,-16.5,1.0,1,4,0.75,2284.5,850.5
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,1,OESTE,SAN MIGUEL-LOS INDIOS DE MORENO BLANCO,1.0,1/12/2024,SAN MIGUEL,68.0,LOS INDIOS DE MORENO BLANCO,54.0,700,300,22.5,81.0,1.0,1,4,0.75,2167.5,1143.0
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,1,OESTE,HURACAN DE SAN JUSTO ROJO-MIDLAND,1.0,1/12/2024,HURACAN DE SAN JUSTO ROJO,99.0,MIDLAND,109.0,300,700,30.0,78.0,1.0,1,4,0.75,990.0,2334.0
2024.0,JUVENILES,Playoff,SEMIFINAL,1,OESTE,A.F.A.L.P. A-PORTEÑO ATLETICO CLUB,1.0,8/12/2024,A.F.A.L.P. A,62.0,PORTEÑO ATLETICO CLUB,54.0,650,350,-16.5,112.5,1.0,1,6,0.75,2850.75,2081.25
2024.0,JUVENILES,Playoff,SEMIFINAL,1,OESTE,SAN MIGUEL-MIDLAND,1.0,8/12/2024,SAN MIGUEL,71.0,MIDLAND,82.0,300,700,30.0,81.0,1.0,1,6,0.75,1485.0,3514.5
2024.0,JUVENILES,Playoff,FINAL,1,OESTE,A.F.A.L.P. A-MIDLAND,1.0,15/12/2024,A.F.A.L.P. A,78.0,MIDLAND,61.0,700,300,30.0,112.5,1.0,1,6,0.75,3285.0,1856.25
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,1,NORTE,CLUB ATLETICO PILAR-NAUTICO HACOAJ BLANCO,1.0,1/12/2024,CLUB ATLETICO PILAR,66.0,NAUTICO HACOAJ BLANCO,34.0,750,250,63.0,3.0,1.0,1,4,0.75,2439.0,759.0
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,1,NORTE,LAS HERAS A-SOCIAL BECCAR,1.0,1/12/2024,LAS HERAS A,52.0,SOCIAL BECCAR,54.0,350,650,57.0,1.5,1.0,1,4,0.75,1221.0,1954.5
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,1,NORTE,UNION VECINAL DE MUNRO-OBRAS NORTE,1.0,1/12/2024,UNION VECINAL DE MUNRO,82.0,OBRAS NORTE,73.0,650,350,142.5,39.0,1.0,1,4,0.75,2377.5,1167.0
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,1,NORTE,BANCO NACIÓN-BANCO PROVINCIA,1.0,1/12/2024,BANCO NACIÓN,70.0,BANCO PROVINCIA,54.0,700,300,69.0,13.5,1.0,1,4,0.75,2307.0,940.5
2024.0,JUVENILES,Playoff,SEMIFINAL,1,NORTE,CLUB ATLETICO PILAR-SOCIAL BECCAR,1.0,8/12/2024,CLUB ATLETICO PILAR,86.0,SOCIAL BECCAR,71.0,700,300,57.0,3.0,1.0,1,6,0.75,3406.5,1363.5
2024.0,JUVENILES,Playoff,SEMIFINAL,1,NORTE,BANCO NACIÓN-UNION VECINAL DE MUNRO,1.0,8/12/2024,BANCO NACIÓN,50.0,UNION VECINAL DE MUNRO,75.0,250,750,39.0,13.5,1.0,1,6,0.75,1300.5,3435.75
2024.0,JUVENILES,Playoff,FINAL,1,NORTE,CLUB ATLETICO PILAR-UNION VECINAL DE MUNRO,1.0,15/12/2024,CLUB ATLETICO PILAR,74.0,UNION VECINAL DE MUNRO,67.0,650,350,39.0,3.0,1.0,1,6,0.75,3100.5,1588.5
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,1,CENTRO,"PLATENSE MARRON-DEPORTIVO CROVARA  ""A""",1.0,1/12/2024,PLATENSE MARRON,105.0,"DEPORTIVO CROVARA  ""A""",58.0,750,250,60.0,94.5,1.0,1,4,0.75,2430.0,1033.5
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,1,CENTRO,APV-ALL BOYS BLANCO,1.0,1/12/2024,APV,81.0,ALL BOYS BLANCO,95.0,300,700,54.0,70.5,1.0,1,4,0.75,1062.0,2311.5
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,1,CENTRO,ITALIANO-GEVP CELESTE,1.0,1/12/2024,ITALIANO,45.0,GEVP CELESTE,60.0,300,700,24.0,97.5,1.0,1,4,0.75,972.0,2392.5
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,1,CENTRO,EL TALAR-JOSE HERNANDEZ A,1.0,1/12/2024,EL TALAR,80.0,JOSE HERNANDEZ A,67.0,700,300,79.5,46.5,1.0,1,4,0.75,2338.5,1039.5
2024.0,JUVENILES,Playoff,SEMIFINAL,1,CENTRO,PLATENSE MARRON-ALL BOYS BLANCO,1.0,8/12/2024,PLATENSE MARRON,101.0,ALL BOYS BLANCO,92.0,650,350,54.0,94.5,1.0,1,6,0.75,3168.0,2000.25
2024.0,JUVENILES,Playoff,SEMIFINAL,1,CENTRO,EL TALAR-GEVP CELESTE,1.0,8/12/2024,EL TALAR,79.0,GEVP CELESTE,72.0,650,350,24.0,46.5,1.0,1,6,0.75,3033.0,1784.25
2024.0,JUVENILES,Playoff,FINAL,1,CENTRO,PLATENSE MARRON-EL TALAR,1.0,15/12/2024,PLATENSE MARRON,75.0,EL TALAR,61.0,700,300,46.5,94.5,1.0,1,6,0.75,3359.25,1775.25
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,INTERCONFERENCIA B,INTERCONFERENCIA,OBRAS CENTRO-BERAZATEGUI,1.0,1/12/2024,OBRAS CENTRO,96.0,BERAZATEGUI,48.0,750,250,102.0,148.5,1.5,1,4,1.0,5112.0,2391.0
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,INTERCONFERENCIA B,INTERCONFERENCIA,LOS INDIOS DE MORENO NEGRO-SAN LORENZO AZUL,1.0,1/12/2024,LOS INDIOS DE MORENO NEGRO,67.0,SAN LORENZO AZUL,75.0,350,650,121.5,130.5,1.5,1,4,1.0,2829.0,4683.0
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,INTERCONFERENCIA B,INTERCONFERENCIA,CIUDAD DE BUENOS AIRES-C.A.S.A PADUA A,1.0,1/12/2024,CIUDAD DE BUENOS AIRES A,69.0,C.A.S.A PADUA A,74.0,350,650,123.0,126.0,1.5,1,4,1.0,2838.0,4656.0
2024.0,JUVENILES,Playoff,CUARTOS DE FINAL,INTERCONFERENCIA B,INTERCONFERENCIA,CLARIDAD-SAN FERNANDO AZUL,1.0,1/12/2024,CLARIDAD,96.0,SAN FERNANDO AZUL,64.0,750,250,124.5,108.0,1.5,1,4,1.0,5247.0,2148.0
2024.0,JUVENILES,Playoff,SEMIFINAL,INTERCONFERENCIA B,INTERCONFERENCIA,OBRAS CENTRO-SAN LORENZO AZUL,1.0,8/12/2024,OBRAS CENTRO,78.0,SAN LORENZO AZUL,56.0,750,250,121.5,148.5,1.5,1,6,1.0,7843.5,3586.5
2024.0,JUVENILES,Playoff,SEMIFINAL,INTERCONFERENCIA B,INTERCONFERENCIA,CLARIDAD-C.A.S.A PADUA A,1.0,8/12/2024,CLARIDAD,85.0,C.A.S.A PADUA A,91.0,350,650,123.0,108.0,1.5,1,6,1.0,4257.0,6822.0
2024.0,JUVENILES,Playoff,FINAL,INTERCONFERENCIA B,INTERCONFERENCIA,OBRAS CENTRO-C.A.S.A PADUA A,1.0,15/12/2024,OBRAS CENTRO,82.0,C.A.S.A PADUA A,81.0,650,350,123.0,148.5,1.5,1,6,1.0,6957.0,4486.5
2024.0,JUVENILES,Playoff,Play In,INTERCONFERENCIA A,INTERCONFERENCIA,ESTUDIANTIL PORTEÑO A-ARGENTINO DE CASTELAR NORTE,1.0,24/11/2024,ESTUDIANTIL PORTEÑO A,88.0,ARGENTINO DE CASTELAR NORTE,85.0,650,350,138.0,136.5,2.0,1,1,1.0,1576.0,973.0
2024.0,JUVENILES,Playoff,Play In,INTERCONFERENCIA A,INTERCONFERENCIA,GEVP BLANCO-G.E DE LOMAS DE ZAMORA A,1.0,24/11/2024,GEVP BLANCO,79.0,G.E DE LOMAS DE ZAMORA A,65.0,700,300,144.0,147.0,2.0,1,1,1.0,1688.0,894.0
2024.0,JUVENILES,Playoff,Play In,INTERCONFERENCIA A,INTERCONFERENCIA,FERROCARRIL OESTE A-MORON A,1.0,24/11/2024,FERROCARRIL OESTE A,77.0,MORON A,39.0,750,250,132.0,154.5,2.0,1,1,1.0,1764.0,809.0
2024.0,JUVENILES,Playoff,Play In,INTERCONFERENCIA A,INTERCONFERENCIA,WILDE SPORTING-RIVER PLATE,1.0,24/11/2024,WILDE SPORTING,61.0,RIVER PLATE,57.0,650,350,145.5,133.5,2.0,1,1,1.0,1591.0,967.0
2024.0,JUVENILES,Playoff,Play In,INTERCONFERENCIA B,INTERCONFERENCIA,SAN LORENZO AZUL-QUILMES A.C.,1.0,24/11/2024,SAN LORENZO AZUL,77.0,QUILMES A.C.,63.0,700,300,135.0,121.5,1.5,1,1,1.0,1252.5,632.25
2024.0,JUVENILES,Playoff,Play In,INTERCONFERENCIA B,INTERCONFERENCIA,C.A.S.A PADUA A-COMUNICACIONES,1.0,24/11/2024,C.A.S.A PADUA A,81.0,COMUNICACIONES,49.0,750,250,105.0,123.0,1.5,1,1,1.0,1282.5,559.5
2024.0,JUVENILES,Playoff,Play In,INTERCONFERENCIA B,INTERCONFERENCIA,SAN FERNANDO AZUL-Club GEI AZUL,1.0,24/11/2024,SAN FERNANDO AZUL,67.0,CLUB GEI AZUL,61.0,650,350,117.0,124.5,1.5,1,1,1.0,1150.5,711.75
2024.0,JUVENILES,Playoff,Play In,INTERCONFERENCIA B,INTERCONFERENCIA,BERAZATEGUI-VELEZ SARSFIELD BLANCO,1.0,24/11/2024,BERAZATEGUI,62.0,VELEZ SARSFIELD BLANCO,56.0,650,350,129.0,102.0,1.5,1,1,1.0,1168.5,678.0
2024.0,JUVENILES,Playoff,Play In,1,CENTRO,ALL BOYS BLANCO-VILLA MITRE,1.0,24/11/2024,ALL BOYS BLANCO,92.0,VILLA MITRE,63.0,750,250,58.5,54.0,1.0,1,1,0.75,606.375,228.0
2024.0,JUVENILES,Playoff,Play In,1,CENTRO,JOSE HERNANDEZ A-HARRODS GATH Y CHAVES,1.0,24/11/2024,JOSE HERNANDEZ A,68.0,HARRODS GATH Y CHAVES,53.0,700,300,93.0,79.5,1.0,1,1,0.75,594.75,284.625
2024.0,JUVENILES,Playoff,Play In,1,CENTRO,GEVP CELESTE-IMPERIO BLANCO,1.0,24/11/2024,GEVP CELESTE,91.0,IMPERIO BLANCO,68.0,750,250,109.5,24.0,1.0,1,1,0.75,644.625,205.5
2024.0,JUVENILES,Playoff,Play In,1,CENTRO,"ARQUITECTURA NEGRO-DEPORTIVO CROVARA  ""A""",1.0,24/11/2024,ARQUITECTURA NEGRO,64.0,"DEPORTIVO CROVARA  ""A""",82.0,300,700,60.0,99.0,1.0,1,1,0.75,270.0,599.25
2024.0,JUVENILES,Playoff,Play In,1,NORTE,SOCIAL BECCAR-VICTORIA,1.0,24/11/2024,SOCIAL BECCAR,69.0,VICTORIA,45.0,750,250,96.0,57.0,1.0,1,1,0.75,634.5,230.25
2024.0,JUVENILES,Playoff,Play In,1,NORTE,BANCO PROVINCIA-UNION FLORIDA,1.0,24/11/2024,BANCO PROVINCIA,70.0,UNION FLORIDA,48.0,750,250,85.5,69.0,1.0,1,1,0.75,626.625,239.25
2024.0,JUVENILES,Playoff,Play In,1,NORTE,OBRAS NORTE-NAUTICO BUCHARDO A,1.0,24/11/2024,OBRAS NORTE,84.0,NAUTICO BUCHARDO A,59.0,750,250,66.0,142.5,1.0,1,1,0.75,612.0,294.375
2024.0,JUVENILES,Playoff,Play In,1,NORTE,NAUTICO HACOAJ BLANCO-ATLETICO BOULOGNE,1.0,24/11/2024,NAUTICO HACOAJ BLANCO,74.0,ATLETICO BOULOGNE,60.0,700,300,82.5,63.0,1.0,1,1,0.75,586.875,272.25
2024.0,JUVENILES,Playoff,Play In,1,OESTE,NOLTING-ARGENTINO DE CASTELAR CENTRO,1.0,24/11/2024,NOLTING,76.0,ARGENTINO DE CASTELAR CENTRO,43.0,750,250,64.5,61.5,1.0,1,1,0.75,610.875,233.625
2024.0,JUVENILES,Playoff,Play In,1,OESTE,LOS INDIOS DE MORENO BLANCO-CEDEM,1.0,24/11/2024,LOS INDIOS DE MORENO BLANCO,75.0,CEDEM,38.0,750,250,49.5,22.5,1.0,1,1,0.75,599.625,204.375
2024.0,JUVENILES,Playoff,Play In,1,OESTE,MIDLAND-RAMOS MEJIA LTC,1.0,24/11/2024,MIDLAND,87.0,RAMOS MEJIA LTC,45.0,750,250,36.0,30.0,1.0,1,1,0.75,589.5,210.0
2024.0,JUVENILES,Playoff,Play In,1,OESTE,DEFENSORES DE HURLINGHAM VERDE-DEP. MORON BLANCO,1.0,24/11/2024,DEFENSORES DE HURLINGHAM VERDE,77.0,DEP. MORON BLANCO,55.0,750,250,15.0,55.5,1.0,1,1,0.75,573.75,229.125
2024.0,JUVENILES,Playoff,Play In,1,SUR,DEFENSORES DE GLEW-DEFENSORES DE BANFIELD,1.0,24/11/2024,DEFENSORES DE GLEW,56.0,DEFENSORES DE BANFIELD,79.0,250,750,37.5,-28.5,1.0,1,1,0.75,215.625,541.125
2024.0,JUVENILES,Playoff,Play In,1,SUR,CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL-INDEPENDIENTE,1.0,24/11/2024,CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL,69.0,INDEPENDIENTE,62.0,650,350,103.5,115.5,1.0,1,1,0.75,565.125,349.125
2024.0,JUVENILES,Playoff,Play In,1,SUR,CLUB  SOCIAL  ALEJANDRO  KORN-CLUB ATLETICO BERNAL,1.0,24/11/2024,CLUB SOCIAL ALEJANDRO KORN,64.0,CLUB ATLETICO BERNAL,50.0,700,300,-9.0,25.5,1.0,1,1,0.75,518.25,244.125
2024.0,JUVENILES,Playoff,Play In,1,SUR,TEMPERLEY-BURZACO FC A,1.0,24/11/2024,TEMPERLEY,56.0,BURZACO FC A,53.0,650,350,34.5,87.0,1.0,1,1,0.75,513.375,327.75
2024.0,JUVENILES,Playoff,Play In,2,OESTE,CLUB PORTUGUES DEL GRAN BUENOS AIRES-EL PORVENIR,1.0,1/12/2024,CLUB PORTUGUES DEL GRAN BUENOS AIRES,69.0,EL PORVENIR,64.0,650,350,-141.0,-10.5,0.85,1,1,0.75,324.48749999999995,216.43124999999998
2024.0,JUVENILES,Playoff,Play In,2,OESTE,UNLAM A-CIUDADELA NORTE,1.0,1/12/2024,UNLAM A,71.0,CIUDADELA NORTE,74.0,350,650,-52.5,-3.0,0.85,1,1,0.75,189.65625,412.4625
2024.0,JUVENILES,Playoff,Play In,2,OESTE,Club GEI BLANCO-DEP. MORON ROJO,1.0,1/12/2024,CLUB GEI BLANCO,71.0,DEP. MORON ROJO,44.0,750,250,-87.0,-33.0,0.85,1,1,0.75,422.66249999999997,138.33749999999998
