anio;categoria;fase;ronda;nivel;zona;grupo;jornada;fecha;local;ptsL;visitante;ptsV
2024;JUVENILES;Playoff;CUARTOS DE FINAL;2;CENTRO;GEBA-FERROCARRIL OESTE C;1;8/12/2024;GEBA;97;FERROCARRIL OESTE C;45
2024;JUVENILES;Playoff;CUARTOS DE FINAL;2;CENTRO;COPELLO-PINOCHO BLANCO;1;8/12/2024;COPELLO;74;PINOCHO BLANCO;46
2024;JUVENILES;Playoff;CUARTOS DE FINAL;2;CENTRO;ESTRELLA DE BOEDO-ARGENTINOS JUNIORS;1;8/12/2024;ESTRELLA DE BOEDO;65;ARGENTINOS JUNIORS;59
2024;JUVENILES;Playoff;CUARTOS DE FINAL;2;CENTRO;CIUDAD DE BUENOS AIRES B-VELEZ SARSFIELD AZUL;1;8/12/2024;CIUDAD DE BUENOS AIRES B;72;VELEZ SARSFIELD AZUL;52
2024;JUVENILES;Playoff;SEMIFINAL;2;CENTRO;GEBA-COPELLO;1;15/12/2024;GEBA;67;COPELLO;62
2024;JUVENILES;Playoff;SEMIFINAL;2;CENTRO;CIUDAD DE BUENOS AIRES B-ESTRELLA DE BOEDO;1;15/12/2024;CIUDAD DE BUENOS AIRES B;66;ESTRELLA DE BOEDO;60
2024;JUVENILES;Playoff;FINAL;2;CENTRO;GEBA-CIUDAD DE BUENOS AIRES B;1;22/12/2024;GEBA;74;CIUDAD DE BUENOS AIRES B;51
2024;JUVENILES;Playoff;CUARTOS DE FINAL;2;CENTRO;CIRCULO URQUIZA AZUL-CLUB SOCIAL Y DEPORTIVO ARENAL;1;8/12/2024;CIRCULO URQUIZA AZUL;63;CLUB SOCIAL Y DEPORTIVO ARENAL;45
2024;JUVENILES;Playoff;CUARTOS DE FINAL;2;CENTRO;COOPERATIVA TORTUGUITAS-YUPANQUI;1;8/12/2024;COOPERATIVA TORTUGUITAS;72;YUPANQUI;58
2024;JUVENILES;Playoff;CUARTOS DE FINAL;2;CENTRO;ARMENIA-HEBRAICA;1;8/12/2024;ARMENIA;42;HEBRAICA;70
2024;JUVENILES;Playoff;CUARTOS DE FINAL;2;CENTRO;U.V.V.ADELINA-CLUB TRES DE FEBRERO AZUL;1;8/12/2024;U.V.V.ADELINA;76;CLUB TRES DE FEBRERO AZUL;42
2024;JUVENILES;Playoff;SEMIFINAL;2;CENTRO;CIRCULO URQUIZA AZUL-COOPERATIVA TORTUGUITAS;1;15/12/2024;CIRCULO URQUIZA AZUL;51;COOPERATIVA TORTUGUITAS;45
2024;JUVENILES;Playoff;SEMIFINAL;2;CENTRO;U.V.V.ADELINA-HEBRAICA;1;15/12/2024;U.V.V.ADELINA;71;HEBRAICA;66
2024;JUVENILES;Playoff;FINAL;2;CENTRO;CIRCULO URQUIZA AZUL-U.V.V.ADELINA;1;22/12/2024;CIRCULO URQUIZA AZUL;51;U.V.V.ADELINA;48
2024;JUVENILES;Playoff;CUARTOS DE FINAL;2;SUR;VILLEGAS BASQUET-GUILLON BASQUET;1;8/12/2024;VILLEGAS BASQUET;69;GUILLON BASQUET;40
2024;JUVENILES;Playoff;CUARTOS DE FINAL;2;SUR;G.E DE LOMAS DE ZAMORA B-JUVENTUD UNIDA;1;8/12/2024;G.E DE LOMAS DE ZAMORA B;88;JUVENTUD UNIDA;58
2024;JUVENILES;Playoff;CUARTOS DE FINAL;2;SUR;LUZ Y ARTE-CLUB SOCIAL EZEIZA;1;8/12/2024;LUZ Y ARTE;61;CLUB SOCIAL EZEIZA;69
2024;JUVENILES;Playoff;CUARTOS DE FINAL;2;SUR;COUNTRY BANFIELD-COLON FC;1;8/12/2024;COUNTRY BANFIELD;66;COLON FC;55
2024;JUVENILES;Playoff;SEMIFINAL;2;SUR;VILLEGAS BASQUET-G.E DE LOMAS DE ZAMORA B;1;15/12/2024;VILLEGAS BASQUET;53;G.E DE LOMAS DE ZAMORA B;61
2024;JUVENILES;Playoff;SEMIFINAL;2;SUR;COUNTRY BANFIELD-CLUB SOCIAL EZEIZA;1;15/12/2024;COUNTRY BANFIELD;77;CLUB SOCIAL EZEIZA;69
2024;JUVENILES;Playoff;FINAL;2;SUR;G.E DE LOMAS DE ZAMORA B-COUNTRY BANFIELD;1;22/12/2024;G.E DE LOMAS DE ZAMORA B;69;COUNTRY BANFIELD;40
2024;JUVENILES;Playoff;CUARTOS DE FINAL;2;OESTE;UNITARIOS DE MARCOS PAZ-EL PALOMAR;1;8/12/2024;UNITARIOS DE MARCOS PAZ;76;EL PALOMAR;44
2024;JUVENILES;Playoff;CUARTOS DE FINAL;2;OESTE;SITAS-CLUB PORTUGUES DEL GRAN BUENOS AIRES;1;8/12/2024;SITAS;76;CLUB PORTUGUES DEL GRAN BUENOS AIRES;70
2024;JUVENILES;Playoff;CUARTOS DE FINAL;2;OESTE;MORON B-Club GEI BLANCO;1;8/12/2024;MORON B;54;Club GEI BLANCO;39
2024;JUVENILES;Playoff;CUARTOS DE FINAL;2;OESTE;CLUB CEPA-CIUDADELA NORTE;1;8/12/2024;CLUB CEPA;71;CIUDADELA NORTE;56
2024;JUVENILES;Playoff;SEMIFINAL;2;OESTE;UNITARIOS DE MARCOS PAZ-SITAS;1;15/12/2024;UNITARIOS DE MARCOS PAZ;91;SITAS;53
2024;JUVENILES;Playoff;SEMIFINAL;2;OESTE;CLUB CEPA-MORON B;1;15/12/2024;CLUB CEPA;53;MORON B;45
2024;JUVENILES;Playoff;FINAL;2;OESTE;UNITARIOS DE MARCOS PAZ-CLUB CEPA;1;22/12/2024;UNITARIOS DE MARCOS PAZ;59;CLUB CEPA;64
2024;JUVENILES;Playoff;SEMIFINAL;1;SUR;RACING CLUB-LANUS B;1;8/12/2024;RACING CLUB;85;LANUS B;76
2024;JUVENILES;Playoff;SEMIFINAL;1;SUR;CAÑUELAS FC-MONTE GRANDE;1;8/12/2024;CAÑUELAS FC;79;MONTE GRANDE;67
2024;JUVENILES;Playoff;FINAL;1;SUR;RACING CLUB-CAÑUELAS FC;1;14/12/2024;RACING CLUB;78;CAÑUELAS FC;80
2024;JUVENILES;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA A;INTERCONFERENCIA;PINOCHO-WILDE SPORTING;1;1/12/2024;PINOCHO;77;WILDE SPORTING;55
2024;JUVENILES;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA A;INTERCONFERENCIA;BOCA JUNIORS AZUL-ESTUDIANTIL PORTEÑO A;1;1/12/2024;BOCA JUNIORS AZUL;64;ESTUDIANTIL PORTEÑO A;73
2024;JUVENILES;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA A;INTERCONFERENCIA;LANUS A-GEVP BLANCO;1;1/12/2024;LANUS A;90;GEVP BLANCO;59
2024;JUVENILES;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA A;INTERCONFERENCIA;CLUB TRES DE FEBRERO BLANCO-FERROCARRIL OESTE A;1;1/12/2024;CLUB TRES DE FEBRERO BLANCO;64;FERROCARRIL OESTE A;80
2024;JUVENILES;Playoff;SEMIFINAL;INTERCONFERENCIA A;INTERCONFERENCIA;PINOCHO-ESTUDIANTIL PORTEÑO A;1;8/12/2024;PINOCHO;82;ESTUDIANTIL PORTEÑO A;68
2024;JUVENILES;Playoff;SEMIFINAL;INTERCONFERENCIA A;INTERCONFERENCIA;LANUS A-FERROCARRIL OESTE A;1;8/12/2024;LANUS A;54;FERROCARRIL OESTE A;79
2024;JUVENILES;Playoff;FINAL;INTERCONFERENCIA A;INTERCONFERENCIA;PINOCHO-FERROCARRIL OESTE A;1;15/12/2024;PINOCHO;51;FERROCARRIL OESTE A;62
2024;JUVENILES;Playoff;CUARTOS DE FINAL;1;SUR;RACING CLUB-TEMPERLEY;1;1/12/2024;RACING CLUB;74;TEMPERLEY;57
2024;JUVENILES;Playoff;CUARTOS DE FINAL;1;SUR;MONTE GRANDE-CLUB  SOCIAL  ALEJANDRO  KORN;1;1/12/2024;MONTE GRANDE;66;CLUB  SOCIAL  ALEJANDRO  KORN;50
2024;JUVENILES;Playoff;CUARTOS DE FINAL;1;SUR;LANUS B-DEFENSORES DE BANFIELD;1;1/12/2024;LANUS B;82;DEFENSORES DE BANFIELD;65
2024;JUVENILES;Playoff;CUARTOS DE FINAL;1;SUR;CAÑUELAS FC-CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;1;1/12/2024;CAÑUELAS FC;79;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;56
2024;JUVENILES;Playoff;CUARTOS DE FINAL;1;OESTE;A.F.A.L.P. A-DEFENSORES DE HURLINGHAM VERDE;1;1/12/2024;A.F.A.L.P. A;62;DEFENSORES DE HURLINGHAM VERDE;58
2024;JUVENILES;Playoff;CUARTOS DE FINAL;1;OESTE;PORTEÑO ATLETICO CLUB-NOLTING;1;1/12/2024;PORTEÑO ATLETICO CLUB;97;NOLTING;79
2024;JUVENILES;Playoff;CUARTOS DE FINAL;1;OESTE;SAN MIGUEL-LOS INDIOS DE MORENO BLANCO;1;1/12/2024;SAN MIGUEL;68;LOS INDIOS DE MORENO BLANCO;54
2024;JUVENILES;Playoff;CUARTOS DE FINAL;1;OESTE;HURACAN DE SAN JUSTO ROJO-MIDLAND;1;1/12/2024;HURACAN DE SAN JUSTO ROJO;99;MIDLAND;109
2024;JUVENILES;Playoff;SEMIFINAL;1;OESTE;A.F.A.L.P. A-PORTEÑO ATLETICO CLUB;1;8/12/2024;A.F.A.L.P. A;62;PORTEÑO ATLETICO CLUB;54
2024;JUVENILES;Playoff;SEMIFINAL;1;OESTE;SAN MIGUEL-MIDLAND;1;8/12/2024;SAN MIGUEL;71;MIDLAND;82
2024;JUVENILES;Playoff;FINAL;1;OESTE;A.F.A.L.P. A-MIDLAND;1;15/12/2024;A.F.A.L.P. A;78;MIDLAND;61
2024;JUVENILES;Playoff;CUARTOS DE FINAL;1;NORTE;CLUB ATLETICO PILAR-NAUTICO HACOAJ BLANCO;1;1/12/2024;CLUB ATLETICO PILAR;66;NAUTICO HACOAJ BLANCO;34
2024;JUVENILES;Playoff;CUARTOS DE FINAL;1;NORTE;LAS HERAS A-SOCIAL BECCAR;1;1/12/2024;LAS HERAS A;52;SOCIAL BECCAR;54
2024;JUVENILES;Playoff;CUARTOS DE FINAL;1;NORTE;UNION VECINAL DE MUNRO-OBRAS NORTE;1;1/12/2024;UNION VECINAL DE MUNRO;82;OBRAS NORTE;73
2024;JUVENILES;Playoff;CUARTOS DE FINAL;1;NORTE;BANCO NACIÓN-BANCO PROVINCIA;1;1/12/2024;BANCO NACIÓN;70;BANCO PROVINCIA;54
2024;JUVENILES;Playoff;SEMIFINAL;1;NORTE;CLUB ATLETICO PILAR-SOCIAL BECCAR;1;8/12/2024;CLUB ATLETICO PILAR;86;SOCIAL BECCAR;71
2024;JUVENILES;Playoff;SEMIFINAL;1;NORTE;BANCO NACIÓN-UNION VECINAL DE MUNRO;1;8/12/2024;BANCO NACIÓN;50;UNION VECINAL DE MUNRO;75
2024;JUVENILES;Playoff;FINAL;1;NORTE;CLUB ATLETICO PILAR-UNION VECINAL DE MUNRO;1;15/12/2024;CLUB ATLETICO PILAR;74;UNION VECINAL DE MUNRO;67
2024;JUVENILES;Playoff;CUARTOS DE FINAL;1;CENTRO;"PLATENSE MARRON-DEPORTIVO CROVARA  ""A""";1;1/12/2024;PLATENSE MARRON;105;"DEPORTIVO CROVARA  ""A""";58
2024;JUVENILES;Playoff;CUARTOS DE FINAL;1;CENTRO;APV-ALL BOYS BLANCO;1;1/12/2024;APV;81;ALL BOYS BLANCO;95
2024;JUVENILES;Playoff;CUARTOS DE FINAL;1;CENTRO;ITALIANO-GEVP CELESTE;1;1/12/2024;ITALIANO;45;GEVP CELESTE;60
2024;JUVENILES;Playoff;CUARTOS DE FINAL;1;CENTRO;EL TALAR-JOSE HERNANDEZ A;1;1/12/2024;EL TALAR;80;JOSE HERNANDEZ A;67
2024;JUVENILES;Playoff;SEMIFINAL;1;CENTRO;PLATENSE MARRON-ALL BOYS BLANCO;1;8/12/2024;PLATENSE MARRON;101;ALL BOYS BLANCO;92
2024;JUVENILES;Playoff;SEMIFINAL;1;CENTRO;EL TALAR-GEVP CELESTE;1;8/12/2024;EL TALAR;79;GEVP CELESTE;72
2024;JUVENILES;Playoff;FINAL;1;CENTRO;PLATENSE MARRON-EL TALAR;1;15/12/2024;PLATENSE MARRON;75;EL TALAR;61
2024;JUVENILES;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA B;INTERCONFERENCIA;OBRAS CENTRO-BERAZATEGUI;1;1/12/2024;OBRAS CENTRO;96;BERAZATEGUI;48
2024;JUVENILES;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA B;INTERCONFERENCIA;LOS INDIOS DE MORENO NEGRO-SAN LORENZO AZUL;1;1/12/2024;LOS INDIOS DE MORENO NEGRO;67;SAN LORENZO AZUL;75
2024;JUVENILES;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA B;INTERCONFERENCIA;CIUDAD DE BUENOS AIRES-C.A.S.A PADUA A;1;1/12/2024;CIUDAD DE BUENOS AIRES;69;C.A.S.A PADUA A;74
2024;JUVENILES;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA B;INTERCONFERENCIA;CLARIDAD-SAN FERNANDO AZUL;1;1/12/2024;CLARIDAD;96;SAN FERNANDO AZUL;64
2024;JUVENILES;Playoff;SEMIFINAL;INTERCONFERENCIA B;INTERCONFERENCIA;OBRAS CENTRO-SAN LORENZO AZUL;1;8/12/2024;OBRAS CENTRO;78;SAN LORENZO AZUL;56
2024;JUVENILES;Playoff;SEMIFINAL;INTERCONFERENCIA B;INTERCONFERENCIA;CLARIDAD-C.A.S.A PADUA A;1;8/12/2024;CLARIDAD;85;C.A.S.A PADUA A;91
2024;JUVENILES;Playoff;FINAL;INTERCONFERENCIA B;INTERCONFERENCIA;OBRAS CENTRO-C.A.S.A PADUA A;1;15/12/2024;OBRAS CENTRO;82;C.A.S.A PADUA A;81
2024;JUVENILES;Playoff;Play In;INTERCONFERENCIA A;INTERCONFERENCIA;ESTUDIANTIL PORTEÑO A-ARGENTINO DE CASTELAR NORTE;1;24/11/2024;ESTUDIANTIL PORTEÑO A;88;ARGENTINO DE CASTELAR NORTE;85
2024;JUVENILES;Playoff;Play In;INTERCONFERENCIA A;INTERCONFERENCIA;GEVP BLANCO-G.E DE LOMAS DE ZAMORA A;1;24/11/2024;GEVP BLANCO;79;G.E DE LOMAS DE ZAMORA A;65
2024;JUVENILES;Playoff;Play In;INTERCONFERENCIA A;INTERCONFERENCIA;FERROCARRIL OESTE A-MORON A;1;24/11/2024;FERROCARRIL OESTE A;77;MORON A;39
2024;JUVENILES;Playoff;Play In;INTERCONFERENCIA A;INTERCONFERENCIA;WILDE SPORTING-RIVER PLATE;1;24/11/2024;WILDE SPORTING;61;RIVER PLATE;57
2024;JUVENILES;Playoff;Play In;INTERCONFERENCIA B;INTERCONFERENCIA;SAN LORENZO AZUL-QUILMES A.C.;1;24/11/2024;SAN LORENZO AZUL;77;QUILMES A.C.;63
2024;JUVENILES;Playoff;Play In;INTERCONFERENCIA B;INTERCONFERENCIA;C.A.S.A PADUA A-COMUNICACIONES;1;24/11/2024;C.A.S.A PADUA A;81;COMUNICACIONES;49
2024;JUVENILES;Playoff;Play In;INTERCONFERENCIA B;INTERCONFERENCIA;SAN FERNANDO AZUL-Club GEI AZUL;1;24/11/2024;SAN FERNANDO AZUL;67;Club GEI AZUL;61
2024;JUVENILES;Playoff;Play In;INTERCONFERENCIA B;INTERCONFERENCIA;BERAZATEGUI-VELEZ SARSFIELD BLANCO;1;24/11/2024;BERAZATEGUI;62;VELEZ SARSFIELD BLANCO;56
2024;JUVENILES;Playoff;Play In;1;CENTRO;ALL BOYS BLANCO-VILLA MITRE;1;24/11/2024;ALL BOYS BLANCO;92;VILLA MITRE;63
2024;JUVENILES;Playoff;Play In;1;CENTRO;JOSE HERNANDEZ A-HARRODS GATH Y CHAVES;1;24/11/2024;JOSE HERNANDEZ A;68;HARRODS GATH Y CHAVES;53
2024;JUVENILES;Playoff;Play In;1;CENTRO;GEVP CELESTE-IMPERIO BLANCO;1;24/11/2024;GEVP CELESTE;91;IMPERIO BLANCO;68
2024;JUVENILES;Playoff;Play In;1;CENTRO;"ARQUITECTURA NEGRO-DEPORTIVO CROVARA  ""A""";1;24/11/2024;ARQUITECTURA NEGRO;64;"DEPORTIVO CROVARA  ""A""";82
2024;JUVENILES;Playoff;Play In;1;NORTE;SOCIAL BECCAR-VICTORIA;1;24/11/2024;SOCIAL BECCAR;69;VICTORIA;45
2024;JUVENILES;Playoff;Play In;1;NORTE;BANCO PROVINCIA-UNION FLORIDA;1;24/11/2024;BANCO PROVINCIA;70;UNION FLORIDA;48
2024;JUVENILES;Playoff;Play In;1;NORTE;OBRAS NORTE-NAUTICO BUCHARDO A;1;24/11/2024;OBRAS NORTE;84;NAUTICO BUCHARDO A;59
2024;JUVENILES;Playoff;Play In;1;NORTE;NAUTICO HACOAJ BLANCO-ATLETICO BOULOGNE;1;24/11/2024;NAUTICO HACOAJ BLANCO;74;ATLETICO BOULOGNE;60
2024;JUVENILES;Playoff;Play In;1;OESTE;NOLTING-ARGENTINO DE CASTELAR CENTRO;1;24/11/2024;NOLTING;76;ARGENTINO DE CASTELAR CENTRO;43
2024;JUVENILES;Playoff;Play In;1;OESTE;LOS INDIOS DE MORENO BLANCO-CEDEM;1;24/11/2024;LOS INDIOS DE MORENO BLANCO;75;CEDEM;38
2024;JUVENILES;Playoff;Play In;1;OESTE;MIDLAND-RAMOS MEJIA LTC;1;24/11/2024;MIDLAND;87;RAMOS MEJIA LTC;45
2024;JUVENILES;Playoff;Play In;1;OESTE;DEFENSORES DE HURLINGHAM VERDE-DEP. MORON BLANCO;1;24/11/2024;DEFENSORES DE HURLINGHAM VERDE;77;DEP. MORON BLANCO;55
2024;JUVENILES;Playoff;Play In;1;SUR;DEFENSORES DE GLEW-DEFENSORES DE BANFIELD;1;24/11/2024;DEFENSORES DE GLEW;56;DEFENSORES DE BANFIELD;79
2024;JUVENILES;Playoff;Play In;1;SUR;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL-INDEPENDIENTE;1;24/11/2024;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;69;INDEPENDIENTE;62
2024;JUVENILES;Playoff;Play In;1;SUR;CLUB  SOCIAL  ALEJANDRO  KORN-CLUB ATLETICO BERNAL;1;24/11/2024;CLUB  SOCIAL  ALEJANDRO  KORN;64;CLUB ATLETICO BERNAL;50
2024;JUVENILES;Playoff;Play In;1;SUR;TEMPERLEY-BURZACO FC A;1;24/11/2024;TEMPERLEY;56;BURZACO FC A;53
2024;JUVENILES;Playoff;Play In;2;OESTE;CLUB PORTUGUES DEL GRAN BUENOS AIRES-EL PORVENIR;1;1/12/2024;CLUB PORTUGUES DEL GRAN BUENOS AIRES;69;EL PORVENIR;64
2024;JUVENILES;Playoff;Play In;2;OESTE;UNLAM A-CIUDADELA NORTE;1;1/12/2024;UNLAM A;71;CIUDADELA NORTE;74
2024;JUVENILES;Playoff;Play In;2;OESTE;Club GEI BLANCO-DEP. MORON ROJO;1;1/12/2024;Club GEI BLANCO;71;DEP. MORON ROJO;44
2024;JUVENILES;Playoff;Play In;2;OESTE;EL PALOMAR-SAN MIGUEL BLANCO;1;1/12/2024;EL PALOMAR;54;SAN MIGUEL BLANCO;44
2024;JUVENILES;Playoff;Play In;2;SUR;JUVENTUD UNIDA-INDEPENDIENTE DE BURZACO;1;1/12/2024;JUVENTUD UNIDA;61;INDEPENDIENTE DE BURZACO;44
2024;JUVENILES;Playoff;Play In;2;SUR;CLUB ATLETICO PAMPERO-COLON FC;1;1/12/2024;CLUB ATLETICO PAMPERO;69;COLON FC;78
2024;JUVENILES;Playoff;Play In;2;SUR;CLUB SOCIAL EZEIZA-CLUB  ATLETICO Y PROGRESO DE BRANDSEN;1;1/12/2024;CLUB SOCIAL EZEIZA;70;CLUB  ATLETICO Y PROGRESO DE BRANDSEN;43
2024;JUVENILES;Playoff;Play In;2;SUR;SPORTIVO ALSINA-GUILLON BASQUET;1;1/12/2024;SPORTIVO ALSINA;58;GUILLON BASQUET;66
2024;JUVENILES;Playoff;Play In;2;CENTRO;PINOCHO BLANCO-RACING ANEXO;1;1/12/2024;PINOCHO BLANCO;65;RACING ANEXO;45
2024;JUVENILES;Playoff;Play In;2;CENTRO;ARQUITECTURA BLANCO-VELEZ SARSFIELD AZUL;1;1/12/2024;ARQUITECTURA BLANCO;54;VELEZ SARSFIELD AZUL;59
2024;JUVENILES;Playoff;Play In;2;CENTRO;ARGENTINOS JUNIORS-NAUTICO BUCHARDO B;1;1/12/2024;ARGENTINOS JUNIORS;80;NAUTICO BUCHARDO B;47
2024;JUVENILES;Playoff;Play In;2;CENTRO;FERROCARRIL OESTE C-SAN LORENZO ROJO;1;1/12/2024;FERROCARRIL OESTE C;58;SAN LORENZO ROJO;56
2024;JUVENILES;Playoff;Play In;2;NORTE;YUPANQUI-SAN FERNANDO BLANCO;1;1/12/2024;YUPANQUI;74;SAN FERNANDO BLANCO;54
2024;JUVENILES;Playoff;Play In;2;NORTE;PLATENSE BLANCO-CLUB TRES DE FEBRERO AZUL;1;1/12/2024;PLATENSE BLANCO;56;CLUB TRES DE FEBRERO AZUL;64
2024;JUVENILES;Playoff;Play In;2;NORTE;HEBRAICA-JOSE HERNANDEZ B;1;1/12/2024;HEBRAICA;82;JOSE HERNANDEZ B;64
2024;JUVENILES;Playoff;Play In;2;NORTE;CLUB SOCIAL Y DEPORTIVO ARENAL-COLEGIALES NEGRO;1;1/12/2024;CLUB SOCIAL Y DEPORTIVO ARENAL;59;COLEGIALES NEGRO;39
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;A;1;10/11/2024;MACABI;66;ITALIANO B;36
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;A;1;10/11/2024;BOCA JUNIORS AMARILLO;54;UNIVERSIDAD DE BUENOS AIRES;66
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;A;1;10/11/2024;CLUB ATLETICO HURACAN;47;NUEVA CHICAGO;52
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;A;2;24/11/2024;CLUB ATLETICO HURACAN;50;MACABI;60
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;A;2;24/11/2024;NUEVA CHICAGO;43;BOCA JUNIORS AMARILLO;90
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;A;2;24/11/2024;UNIVERSIDAD DE BUENOS AIRES;67;ITALIANO B;39
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;A;3;1/12/2024;MACABI;48;UNIVERSIDAD DE BUENOS AIRES;71
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;A;3;1/12/2024;ITALIANO B;92;NUEVA CHICAGO;46
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;A;3;1/12/2024;BOCA JUNIORS AMARILLO;64;CLUB ATLETICO HURACAN;28
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;A;4;8/12/2024;BOCA JUNIORS AMARILLO;59;MACABI;78
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;A;4;8/12/2024;CLUB ATLETICO HURACAN;53;ITALIANO B;57
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;A;4;8/12/2024;NUEVA CHICAGO;39;UNIVERSIDAD DE BUENOS AIRES;84
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;A;5;15/12/2024;MACABI;20;NUEVA CHICAGO;0
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;A;5;15/12/2024;UNIVERSIDAD DE BUENOS AIRES;87;CLUB ATLETICO HURACAN;29
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;A;5;15/12/2024;ITALIANO B;59;BOCA JUNIORS AMARILLO;45
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;B;1;10/11/2024;CIRCULO URQUIZA BLANCO;34;PINOCHO VERDE;56
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;B;1;10/11/2024;PEDRO ECHAGUE AMARILLO;71;IMPERIO NEGRO;48
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;B;2;24/11/2024;IMPERIO NEGRO;58;CIRCULO URQUIZA BLANCO;37
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;B;2;24/11/2024;PINOCHO VERDE;59;ALL BOYS NEGRO;51
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;B;3;1/12/2024;ALL BOYS NEGRO;49;IMPERIO NEGRO;64
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;B;3;1/12/2024;CIRCULO URQUIZA BLANCO;43;PEDRO ECHAGUE AMARILLO;65
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;B;4;8/12/2024;PEDRO ECHAGUE AMARILLO;71;ALL BOYS NEGRO;31
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;B;4;8/12/2024;IMPERIO NEGRO;58;PINOCHO VERDE;64
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;B;5;15/12/2024;PINOCHO VERDE;62;PEDRO ECHAGUE AMARILLO;53
2024;JUVENILES;Fase Regular;3ra Fase;3;CENTRO;B;5;15/12/2024;ALL BOYS NEGRO;35;CIRCULO URQUIZA BLANCO;45
2024;JUVENILES;Fase Regular;3ra Fase;3;NORTE;A;1;10/11/2024;CAZA Y PESCA B;89;BANADE AMARILLO;68
2024;JUVENILES;Fase Regular;3ra Fase;3;NORTE;A;1;10/11/2024;NAUTICO HACOAJ AZUL;74;ALL BOYS DE SAAVEDRA;57
2024;JUVENILES;Fase Regular;3ra Fase;3;NORTE;A;2;24/11/2024;NAUTICO HACOAJ AZUL;59;CAZA Y PESCA B;68
2024;JUVENILES;Fase Regular;3ra Fase;3;NORTE;A;3;1/12/2024;CAZA Y PESCA B;60;ALL BOYS DE SAAVEDRA;34
2024;JUVENILES;Fase Regular;3ra Fase;3;NORTE;A;4;8/12/2024;NAUTICO HACOAJ AZUL;68;BANADE AMARILLO;64
2024;JUVENILES;Fase Regular;3ra Fase;3;NORTE;A;5;15/12/2024;BANADE AMARILLO;58;ALL BOYS DE SAAVEDRA;75
2024;JUVENILES;Fase Regular;3ra Fase;3;NORTE;B;1;10/11/2024;CLUB 12 DE OCTUBRE;89;ATLETICO BOULOGNE FLEX;14
2024;JUVENILES;Fase Regular;3ra Fase;3;NORTE;B;1;10/11/2024;VICTORIA FLEX;56;LAS HERAS B;65
2024;JUVENILES;Fase Regular;3ra Fase;3;NORTE;B;2;24/11/2024;LAS HERAS B;62;CLUB 12 DE OCTUBRE;44
2024;JUVENILES;Fase Regular;3ra Fase;3;NORTE;B;3;1/12/2024;CLUB 12 DE OCTUBRE;51;VICTORIA FLEX;62
2024;JUVENILES;Fase Regular;3ra Fase;3;NORTE;B;4;8/12/2024;LAS HERAS B;76;ATLETICO BOULOGNE FLEX;43
2024;JUVENILES;Fase Regular;3ra Fase;3;SUR;A;1;10/11/2024;LA UNION;81;TAPONAZO  FUTBOL CLUB;74
2024;JUVENILES;Fase Regular;3ra Fase;3;SUR;A;1;10/11/2024;VILLA ESPAÑA;79;CLUB  SOCIAL Y  DEPORTIVO TAMBEROS UNIDOS;50
2024;JUVENILES;Fase Regular;3ra Fase;3;SUR;A;1;10/11/2024;SOCIAL LANUS;72;ARGENTINO DE QUILMES;41
2024;JUVENILES;Fase Regular;3ra Fase;3;SUR;A;2;24/11/2024;SOCIAL LANUS;87;LA UNION;55
