anio;categoria;fase;ronda;nivel;zona;grupo;jornada;fecha;local;ptsL;visitante;ptsV
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;10;25/5/2025;VILLEGAS BASQUET;44;LANUS A;80
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;10;25/5/2025;TALLERES;72;MUNICIPALIDAD DE AVELLANEDA;47
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;10;25/5/2025;OLIMPO;81;SPORTIVO ALSINA;55
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;11;1/6/2025;BOCA JUNIORS A;91;SPORTIVO ALSINA;19
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;11;1/6/2025;MUNICIPALIDAD DE AVELLANEDA;56;OLIMPO;88
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;11;1/6/2025;LANUS A;77;TALLERES;37
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;11;1/6/2025;SOCIAL LANUS;78;VILLEGAS BASQUET;63
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;12;8/6/2025;VILLEGAS BASQUET;32;BOCA JUNIORS A;109
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;12;8/6/2025;TALLERES;59;SOCIAL LANUS;66
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;12;8/6/2025;OLIMPO;50;LANUS A;67
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;12;8/6/2025;SPORTIVO ALSINA;70;MUNICIPALIDAD DE AVELLANEDA;66
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;13;22/6/2025;BOCA JUNIORS A;120;MUNICIPALIDAD DE AVELLANEDA;28
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;13;22/6/2025;LANUS A;63;SPORTIVO ALSINA;26
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;13;22/6/2025;SOCIAL LANUS;70;OLIMPO;60
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;13;22/6/2025;VILLEGAS BASQUET;52;TALLERES;49
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;14;29/6/2025;TALLERES;24;BOCA JUNIORS A;78
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;14;29/6/2025;OLIMPO;71;VILLEGAS BASQUET;55
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;14;29/6/2025;SPORTIVO ALSINA;63;SOCIAL LANUS;67
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;2;14;29/6/2025;MUNICIPALIDAD DE AVELLANEDA;40;LANUS A;74
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;1;9/3/2025;CLUB ATLETICO PAMPERO;59;COLON FC;50
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;1;9/3/2025;TEMPERLEY;88;LUZ Y ARTE;47
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;1;9/3/2025;GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA;113;COUNTRY BANFIELD A;36
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;1;9/3/2025;DEFENSORES DE BANFIELD;61;LOS ANDES;48
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;2;16/3/2025;DEFENSORES DE BANFIELD;43;CLUB ATLETICO PAMPERO;51
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;2;16/3/2025;LOS ANDES;47;GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA;98
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;2;16/3/2025;COUNTRY BANFIELD A;39;TEMPERLEY;94
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;2;16/3/2025;LUZ Y ARTE;61;COLON FC;63
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;3;23/3/2025;CLUB ATLETICO PAMPERO;60;LUZ Y ARTE;62
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;3;23/3/2025;COLON FC;57;COUNTRY BANFIELD A;61
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;3;23/3/2025;TEMPERLEY;82;LOS ANDES;58
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;3;23/3/2025;GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA;89;DEFENSORES DE BANFIELD;36
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;4;30/3/2025;GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA;117;CLUB ATLETICO PAMPERO;37
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;4;30/3/2025;DEFENSORES DE BANFIELD;44;TEMPERLEY;85
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;4;30/3/2025;LOS ANDES;58;COLON FC;59
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;4;30/3/2025;COUNTRY BANFIELD A;78;LUZ Y ARTE;84
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;5;6/4/2025;CLUB ATLETICO PAMPERO;57;COUNTRY BANFIELD A;58
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;5;6/4/2025;LUZ Y ARTE;73;LOS ANDES;72
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;5;6/4/2025;COLON FC;49;DEFENSORES DE BANFIELD;50
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;5;6/4/2025;TEMPERLEY;67;GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA;75
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;6;13/4/2025;TEMPERLEY;76;CLUB ATLETICO PAMPERO;54
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;6;13/4/2025;GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA;122;COLON FC;31
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;6;13/4/2025;DEFENSORES DE BANFIELD;53;LUZ Y ARTE;58
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;6;13/4/2025;LOS ANDES;84;COUNTRY BANFIELD A;69
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;7;27/4/2025;CLUB ATLETICO PAMPERO;56;LOS ANDES;62
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;7;27/4/2025;COUNTRY BANFIELD A;68;DEFENSORES DE BANFIELD;77
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;7;27/4/2025;LUZ Y ARTE;49;GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA;112
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;7;27/4/2025;COLON FC;63;TEMPERLEY;74
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;8;11/5/2025;COLON FC;60;CLUB ATLETICO PAMPERO;64
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;8;11/5/2025;LUZ Y ARTE;85;TEMPERLEY;74
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;8;11/5/2025;COUNTRY BANFIELD A;33;GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA;112
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;8;11/5/2025;LOS ANDES;60;DEFENSORES DE BANFIELD;58
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;9;18/5/2025;CLUB ATLETICO PAMPERO;55;DEFENSORES DE BANFIELD;51
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;9;18/5/2025;GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA;119;LOS ANDES;51
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;9;18/5/2025;TEMPERLEY;88;COUNTRY BANFIELD A;42
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;10;25/5/2025;LUZ Y ARTE;68;CLUB ATLETICO PAMPERO;61
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;10;25/5/2025;COUNTRY BANFIELD A;55;COLON FC;72
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;10;25/5/2025;LOS ANDES;34;TEMPERLEY;75
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;10;25/5/2025;DEFENSORES DE BANFIELD;44;GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA;80
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;11;1/6/2025;CLUB ATLETICO PAMPERO;27;GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA;110
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;11;1/6/2025;TEMPERLEY;73;DEFENSORES DE BANFIELD;50
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;11;1/6/2025;COLON FC;68;LOS ANDES;75
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;11;1/6/2025;LUZ Y ARTE;78;COUNTRY BANFIELD A;59
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;12;8/6/2025;COUNTRY BANFIELD A;50;CLUB ATLETICO PAMPERO;71
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;12;8/6/2025;LOS ANDES;67;LUZ Y ARTE;62
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;12;8/6/2025;DEFENSORES DE BANFIELD;80;COLON FC;48
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;12;8/6/2025;GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA;77;TEMPERLEY;63
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;13;22/6/2025;CLUB ATLETICO PAMPERO;32;TEMPERLEY;71
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;13;22/6/2025;COLON FC;39;GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA;99
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;13;22/6/2025;LUZ Y ARTE;69;DEFENSORES DE BANFIELD;48
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;13;22/6/2025;COUNTRY BANFIELD A;59;LOS ANDES;75
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;14;29/6/2025;LOS ANDES;65;CLUB ATLETICO PAMPERO;66
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;14;29/6/2025;DEFENSORES DE BANFIELD;81;COUNTRY BANFIELD A;41
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;14;29/6/2025;GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA;83;LUZ Y ARTE;50
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;3;14;29/6/2025;TEMPERLEY;70;COLON FC;41
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;1;9/3/2025;BURZACO FC Azul A;77;INDEPENDIENTE DE BURZACO;47
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;1;9/3/2025;CLUB EL FOGON;58;TAPONAZO  FUTBOL CLUB;56
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;1;9/3/2025;CLUB SOCIAL ALEJANDRO KORN;54;LOBOS ATHLETIC CLUB;47
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;2;16/3/2025;LOBOS ATHLETIC CLUB;67;CLUB EL FOGON;58
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;2;16/3/2025;TAPONAZO  FUTBOL CLUB;56;BURZACO FC Azul A;85
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;2;16/3/2025;INDEPENDIENTE DE BURZACO;71;DEFENSORES DE GLEW;51
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;3;23/3/2025;DEFENSORES DE GLEW;53;TAPONAZO  FUTBOL CLUB;63
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;3;23/3/2025;BURZACO FC Azul A;75;LOBOS ATHLETIC CLUB;59
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;3;23/3/2025;CLUB EL FOGON;57;CLUB SOCIAL ALEJANDRO KORN;77
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;4;30/3/2025;CLUB SOCIAL ALEJANDRO KORN;43;BURZACO FC Azul A;48
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;4;30/3/2025;LOBOS ATHLETIC CLUB;53;DEFENSORES DE GLEW;52
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;4;30/3/2025;TAPONAZO  FUTBOL CLUB;0;INDEPENDIENTE DE BURZACO;20
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;5;6/4/2025;INDEPENDIENTE DE BURZACO;65;LOBOS ATHLETIC CLUB;81
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;5;6/4/2025;DEFENSORES DE GLEW;48;CLUB SOCIAL ALEJANDRO KORN;57
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;5;6/4/2025;BURZACO FC Azul A;68;CLUB EL FOGON;48
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;6;13/4/2025;CLUB EL FOGON;57;DEFENSORES DE GLEW;51
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;6;13/4/2025;CLUB SOCIAL ALEJANDRO KORN;78;INDEPENDIENTE DE BURZACO;68
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;6;13/4/2025;LOBOS ATHLETIC CLUB;76;TAPONAZO  FUTBOL CLUB;70
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;7;27/4/2025;TAPONAZO  FUTBOL CLUB;56;CLUB SOCIAL ALEJANDRO KORN;97
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;7;27/4/2025;INDEPENDIENTE DE BURZACO;46;CLUB EL FOGON;69
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;7;27/4/2025;DEFENSORES DE GLEW;40;BURZACO FC Azul A;55
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;8;11/5/2025;INDEPENDIENTE DE BURZACO;56;BURZACO FC Azul A;70
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;8;11/5/2025;TAPONAZO  FUTBOL CLUB;81;CLUB EL FOGON;70
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;8;11/5/2025;LOBOS ATHLETIC CLUB;52;CLUB SOCIAL ALEJANDRO KORN;84
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;9;18/5/2025;DEFENSORES DE GLEW;65;INDEPENDIENTE DE BURZACO;55
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;10;25/5/2025;TAPONAZO  FUTBOL CLUB;66;DEFENSORES DE GLEW;70
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;10;25/5/2025;LOBOS ATHLETIC CLUB;53;BURZACO FC Azul A;74
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;10;25/5/2025;CLUB SOCIAL ALEJANDRO KORN;72;CLUB EL FOGON;60
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;11;1/6/2025;BURZACO FC Azul A;64;CLUB SOCIAL ALEJANDRO KORN;63
2025;JUVENILES;Fase Regular;Copa Febamba;NIVELACION;SUR;4;11;1/6/2025;DEFENSORES DE GLEW;59;LOBOS ATHLETIC CLUB;48
