EQUIPO,PJ,PG,PP,NP,PF,PC,DP,puntos
"DEPORTIVO CROVARA  ""A""",11,10,1,0,398,85,313,21
CLARIDAD,11,10,1,0,413,102,311,21
JOSE HERNANDEZ A,11,5,3,0,140,144,-4,14
NOLTING,11,2,6,0,88,178,-90,12
YUPANQUI,12,2,7,1,88,214,-126,12
ALDO BONZI,11,2,7,0,57,266,-209,11
JUVENCIA,11,1,6,0,41,236,-195,10
