EQUIPO,PJ,PG,PP,NP,PF,PC,DP,puntos
INDIOS U9 NEGRO,12,10,1,0,355,178,177,21
PORTE�O AZUL A,11,9,1,0,330,137,193,19
ITALIANO DE JOSE C PAZ,10,3,7,0,159,242,-83,13
PASO DEL REY SOCIAL CLUB,10,4,5,0,136,242,-106,13
LEANDRO N ALEM,9,3,6,0,207,239,-32,12
SAN MIGUEL Verde,11,2,8,0,169,262,-93,12
DEFENSORES DE MORENO NEGRO,10,2,4,1,79,134,-55,8
EL PORVENIR JOSE C. PAZ,9,2,2,0,77,78,-1,6
